,0
5785,1905.934421
5786,5524.602875
5787,9168.740436
5788,12262.99464
5789,14528.91401
5790,15761.61423
5791,15848.55094
5792,14798.26772
5793,12688.51116
5794,9688.536535
5795,6121.060296
5796,2431.457028
5797,127.1608153
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,28.42472556
5809,1727.512119
5810,5282.61171
5811,8777.398236
5812,11631.94726
5813,13114.32787
5814,14587.67999
5815,14177.40337
5816,13067.79999
5817,10218.00766
5818,5979.6063
5819,2652.966689
5820,1235.217115
5821,76.98459384
5822,0
5823,0
5824,0
5825,0
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,9.60575616
5833,618.6476419
5834,1772.977825
5835,2977.899863
5836,4738.200861
5837,8433.946272
5838,10911.123
5839,10938.39319
5840,9494.943603
5841,6472.38621
5842,4086.302525
5843,2802.248452
5844,1251.288284
5845,57.77308152
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,10.5062958
5857,1343.535871
5858,5023.348656
5859,8680.92504
5860,11750.67995
5861,14009.46427
5862,15227.77895
5863,15308.89679
5864,14252.7947
5865,12143.15359
5866,9170.472243
5867,5636.362153
5868,2065.976479
5869,61.21360476
5870,0
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,5.8881438
5881,1487.599122
5882,4926.482918
5883,8468.790228
5884,11508.29624
5885,13723.78539
5886,14927.69143
5887,14988.65104
5888,13926.82244
5889,11823.00021
5890,8867.613835
5891,5378.161275
5892,1889.563072
5893,44.17262388
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,2.58616512
5905,1300.032879
5906,4580.929695
5907,8139.931624
5908,11167.91535
5909,13389.24646
5910,14596.06194
5911,14682.95247
5912,13649.98732
5913,11586.50464
5914,8681.617763
5915,5227.517156
5916,1787.894456
5917,32.41942704
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0.78508584
5929,1230.414237
5930,4522.879524
5931,8223.635629
5932,11263.09546
5933,13533.37898
5934,14789.19306
5935,14899.19744
5936,13872.05116
5937,11784.09228
5938,8798.387737
5939,5264.924188
5940,1749.240524
5941,23.22930456
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0.09236304
5953,1207.046388
5954,4576.958084
5955,8152.400635
5956,11165.72172
5957,13324.89251
5958,14453.79977
5959,14474.41982
5960,13363.54644
5961,11232.36166
5962,8284.364328
5963,4845.434351
5964,1459.151306
5965,14.27008968
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,733.9628974
5978,3332.597028
5979,6224.968716
5980,7384.702137
5981,6523.370608
5982,4838.622576
5983,3306.296652
5984,3105.199223
5985,3439.29943
5986,3684.50021
5987,2767.496858
5988,1023.128485
5989,7.80467688
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,921.7600484
6002,3156.345257
6003,4638.725867
6004,7046.260868
6005,9964.378754
6006,11180.96163
6007,10740.29756
6008,10656.61665
6009,8739.229209
6010,3882.919111
6011,1092.493128
6012,336.062921
6013,0.64654128
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,292.190477
6026,1058.549711
6027,1661.865088
6028,2282.613989
6029,3173.016785
6030,10009.10556
6031,10988.75414
6032,9551.031059
6033,7932.137875
6034,6965.235391
6035,4387.128946
6036,1209.401646
6037,1.52399016
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,416.1878582
6050,2089.090329
6051,4166.889277
6052,6625.662674
6053,10193.39291
6054,12682.25357
6055,12445.73491
6056,11275.12574
6057,8694.433135
6058,5704.64153
6059,2975.152063
6060,834.4077034
6061,0.3463614
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,201.5130625
6074,1304.558668
6075,4099.718256
6076,8818.84615
6077,11586.13519
6078,13407.74216
6079,13645.43844
6080,12553.7304
6081,10311.15579
6082,7425.549692
6083,3463.475455
6084,799.2635666
6085,0.04618152
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,417.2038517
6098,1773.762911
6099,3186.848151
6100,4881.733025
6101,7684.235476
6102,10121.90392
6103,10562.08308
6104,6755.155656
6105,4275.208032
6106,3590.797906
6107,3051.790295
6108,922.0602283
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,489.8935642
6122,2877.385785
6123,5752.32395
6124,8815.982896
6125,11132.65576
6126,12217.52893
6127,12143.8925
6128,11089.52222
6129,9180.793813
6130,6488.919194
6131,2182.861906
6132,250.7887444
6133,0
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,219.4084015
6146,1062.059506
6147,4411.143337
6148,8217.56276
6149,11023.73664
6150,11075.64467
6151,12125.00426
6152,11327.2185
6153,8943.397709
6154,5164.271565
6155,2215.51224
6156,469.2504247
6157,0
6158,0
6159,0
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,356.267336
6170,3211.370538
6171,6872.318173
6172,9792.00623
6173,11105.77811
6174,8615.27801
6175,4671.653291
6176,3582.208143
6177,2910.128483
6178,1842.873556
6179,701.3587442
6180,117.9245113
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,408.8680873
6194,3008.079487
6195,6183.266804
6196,8968.889908
6197,10199.90451
6198,10231.67739
6199,9219.747925
6200,4484.964496
6201,2640.266771
6202,1819.136254
6203,980.3182158
6204,213.8435284
6205,0
6206,0
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,368.1821682
6218,2711.617219
6219,6894.254395
6220,9891.66595
6221,11899.06117
6222,12963.10648
6223,13031.59368
6224,12128.79114
6225,10208.05554
6226,7392.806994
6227,3888.022169
6228,727.6591199
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,166.9923763
6242,1089.930054
6243,1932.419523
6244,3180.059467
6245,5255.549339
6246,8842.652724
6247,10876.37141
6248,11663.3276
6249,10028.06307
6250,6738.368674
6251,2409.382261
6252,178.5839378
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,271.3626115
6266,2270.606794
6267,4589.981273
6268,7523.63924
6269,9904.573685
6270,9383.66923
6271,8130.649139
6272,6837.58967
6273,4635.793341
6274,3160.109051
6275,2120.978669
6276,356.9369681
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,207.0779357
6290,2031.963789
6291,3828.240191
6292,5205.003665
6293,7367.77661
6294,9554.70249
6295,9480.373333
6296,8937.994472
6297,4834.76642
6298,2862.076611
6299,1319.890932
6300,175.1203238
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,171.0563501
6314,1822.622959
6315,3961.774056
6316,7241.07761
6317,8719.48661
6318,9888.271609
6319,10252.59762
6320,9841.374275
6321,8720.525694
6322,6172.852871
6323,2608.701702
6324,358.6918658
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,42.67172448
6338,688.2201018
6339,2400.446137
6340,4550.426801
6341,6159.968227
6342,5313.530237
6343,5032.815868
6344,5364.122093
6345,4929.692534
6346,3199.640432
6347,1550.498352
6348,178.861027
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,161.4736847
6362,2141.344719
6363,4347.990108
6364,6752.869671
6365,10843.76726
6366,11811.47792
6367,11529.56283
6368,9835.43995
6369,5417.50793
6370,4487.666115
6371,2535.757991
6372,318.4908527
6373,0
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,30.31816788
6386,607.0791712
6387,1692.852888
6388,2576.905725
6389,3728.626653
6390,7199.398788
6391,9898.362271
6392,8301.820943
6393,7166.817726
6394,4636.970969
6395,1280.31337
6396,110.2121975
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,86.29017012
6410,1695.923959
6411,5023.602655
6412,7394.81589
6413,9613.145203
6414,8540.209949
6415,6573.523738
6416,6179.479919
6417,4824.537213
6418,2564.59835
6419,1580.908883
6420,162.0740444
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,30.61834776
6434,689.5824566
6435,1912.907831
6436,2630.014473
6437,3820.042971
6438,4594.483971
6439,3717.566178
6440,3182.530179
6441,2598.218497
6442,1422.667905
6443,703.3676404
6444,70.426818
6445,0
6446,0
6447,0
6448,0
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,37.45321272
6458,775.7340822
6459,1615.291025
6460,3170.038077
6461,5265.801636
6462,5817.324439
6463,6434.655908
6464,6518.960272
6465,4129.828608
6466,2238.441365
6467,650.5128907
6468,42.78717828
6469,0
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,9.90593604
6482,372.1537789
6483,1021.373587
6484,1525.999056
6485,2082.255465
6486,3318.580936
6487,5813.191193
6488,6425.858328
6489,4037.696475
6490,2525.574966
6491,1174.88096
6492,119.4485015
6493,0
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,11.49919848
6506,405.0350212
6507,980.4105788
6508,1664.197255
6509,2640.682404
6510,3388.799938
6511,2925.483838
6512,1627.044222
6513,1308.230099
6514,1703.197548
6515,850.4326908
6516,51.90802848
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,15.17062932
6530,720.9858902
6531,2231.698863
6532,4317.949029
6533,5283.650794
6534,6984.446903
6535,9204.762022
6536,8971.614618
6537,6827.175737
6538,4492.722992
6539,1634.964353
6540,82.34165016
6541,0
6542,0
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,7.18122636
6554,634.0029973
6555,2516.777386
6556,4835.759322
6557,5622.322971
6558,5446.810104
6559,4338.407443
6560,4873.37417
6561,6048.070404
6562,5429.191854
6563,2190.782037
6564,89.56905804
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,9.72120996
6578,980.3643973
6579,3098.849264
6580,6445.854926
6581,7931.768423
6582,9036.915287
6583,7718.98707
6584,6369.978689
6585,4122.347201
6586,2864.247143
6587,1394.474087
6588,52.46220672
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,4.94142264
6602,928.7103672
6603,2579.976796
6604,4930.223621
6605,6393.993079
6606,6522.285342
6607,6561.077819
6608,5005.106956
6609,3561.772821
6610,2424.067985
6611,958.0818139
6612,28.26309024
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,2.35525752
6626,720.3855305
6627,2833.46716
6628,5197.037353
6629,7057.506068
6630,9649.974965
6631,9494.25088
6632,8214.514779
6633,6256.187424
6634,3968.978373
6635,1469.449785
6636,32.69651616
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0.39254292
6650,404.9657489
6651,1842.965919
6652,3172.116246
6653,4060.32542
6654,5288.107311
6655,5910.703473
6656,6214.600965
6657,5054.75209
6658,3021.910852
6659,740.1743118
6660,13.25409624
6661,0
6662,0
6663,0
6664,0
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0.09236304
6674,520.1886413
6675,1834.237611
6676,2744.406098
6677,5194.49737
6678,6654.803214
6679,8069.874259
6680,7936.086395
6681,5565.866063
6682,2700.302747
6683,791.8283419
6684,9.90593604
6685,0
6686,0
6687,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,495.8509802
6699,1906.696416
6700,4377.315373
6701,8544.851192
6702,10060.4825
6703,10048.75239
6704,9022.275746
6705,7140.309533
6706,4393.663631
6707,1429.779859
6708,11.17592784
6709,0
6710,0
6711,0
6712,0
6713,0
6714,0
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,464.4937282
6723,1558.049031
6724,3397.782243
6725,6121.106478
6726,6888.481705
6727,6412.419506
6728,5683.444213
6729,3923.535758
6730,1974.952703
6731,472.783311
6732,1.89344232
6733,0
6734,0
6735,0
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,155.1699072
6747,627.0988601
6748,2354.587888
6749,4695.090412
6750,6100.116977
6751,6355.616236
6752,4309.590174
6753,2417.83348
6754,2647.863631
6755,1180.746013
6756,3.0017988
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,362.7789304
6771,2261.208855
6772,4350.091367
6773,5143.328245
6774,5407.278723
6775,3965.491669
6776,3983.641006
6777,3781.11195
6778,2291.365387
6779,522.9364417
6780,0.50799672
6781,0
6782,0
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,197.4029072
6795,1052.984838
6796,2152.058832
6797,1696.893771
6798,2636.502977
6799,2313.971241
6800,2013.514272
6801,1378.333646
6802,825.4253977
6803,213.2200778
6804,0.04618152
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,540.6701454
6819,2935.597591
6820,6472.963479
6821,8685.751009
6822,9914.364167
6823,10011.22991
6824,8968.104823
6825,6887.511893
6826,4007.078127
6827,968.3341114
6828,0.02309076
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,257.6005186
6843,1522.489261
6844,3281.658811
6845,6102.887868
6846,7092.188389
6847,6415.490577
6848,4719.658981
6849,3191.835755
6850,1614.690665
6851,421.1061901
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,246.8864059
6867,1547.496554
6868,3717.242908
6869,6250.761095
6870,7672.343734
6871,7720.257061
6872,6429.737576
6873,4103.620595
6874,2304.642574
6875,552.0538901
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,449.3000081
6891,3052.044294
6892,5912.366007
6893,7902.858792
6894,8392.960173
6895,7146.613311
6896,5306.92628
6897,3846.504982
6898,1823.846769
6899,385.7542366
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,243.2611566
6915,1545.164387
6916,3585.186851
6917,5493.060896
6918,6516.1432
6919,6614.763836
6920,6025.372187
6921,4004.653598
6922,1743.583288
6923,267.7835437
6924,0
6925,0
6926,0
6927,0
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,59.62034232
6939,538.9614292
6940,1203.328776
6941,2623.964694
6942,3865.462496
6943,4185.731337
6944,4128.835705
6945,3055.530999
6946,1623.880788
6947,340.8427084
6948,0
6949,0
6950,0
6951,0
6952,0
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,167.5696453
6963,671.7563899
6964,1475.130112
6965,937.1615854
6966,1388.008674
6967,4260.060494
6968,4928.168544
6969,2117.261057
6970,1082.51792
6971,185.5573474
6972,0
6973,0
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,149.1201281
6987,1210.717819
6988,2768.212672
6989,3512.635683
6990,3960.319338
6991,4408.949714
6992,3518.639281
6993,2958.780714
6994,1586.56612
6995,323.9633628
6996,0
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,155.6086316
7011,1204.113862
7012,2822.198869
7013,3820.135334
7014,4252.417452
7015,4478.337448
7016,4349.052283
7017,2950.999128
7018,1717.144367
7019,283.1850806
7020,0
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,83.2421898
7035,770.9773856
7036,1690.682356
7037,2297.253531
7038,2863.346603
7039,4223.854182
7040,3594.977334
7041,2937.952849
7042,1630.992742
7043,253.5365448
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,68.60264796
7059,538.9845199
7060,972.4211759
7061,1534.842817
7062,2043.139717
7063,2771.907193
7064,2808.159687
7065,2237.633189
7066,1277.149936
7067,169.2783616
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,112.9599979
7083,1105.239227
7084,2474.798385
7085,4635.031346
7086,6807.132957
7087,6425.027061
7088,5476.15846
7089,3909.958391
7090,1723.194147
7091,247.7176733
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,44.19571464
7107,577.6384522
7108,1702.458644
7109,2967.139569
7110,4611.594224
7111,5995.030928
7112,5570.507305
7113,4006.801038
7114,1509.789343
7115,196.7332752
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,56.4569082
7131,684.5717617
7132,1350.232191
7133,2458.981214
7134,2670.746574
7135,2086.411801
7136,1012.830006
7137,521.943539
7138,254.6449013
7139,25.81546968
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,79.61694048
7155,1280.105553
7156,2437.322081
7157,4662.832621
7158,5870.779548
7159,6651.201055
7160,6290.962108
7161,4549.849532
7162,1979.178312
7163,146.9034151
7164,0
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,54.840555
7179,1068.755827
7180,1845.644447
7181,2096.825734
7182,3040.337278
7183,4463.790269
7184,5914.813628
7185,4337.922537
7186,1783.137759
7187,175.1203238
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,48.46750524
7203,1141.076087
7204,3101.597065
7205,4890.830785
7206,4077.966761
7207,2354.449343
7208,1474.922295
7209,1206.122758
7210,601.5604795
7211,61.49069388
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,25.07656536
7227,582.2335134
7228,1445.874119
7229,2630.291562
7230,5960.787331
7231,6855.161738
7232,5488.92765
7233,3057.793893
7234,965.9557631
7235,62.922321
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,7.22740788
7251,316.6205011
7252,984.5669156
7253,1571.210764
7254,2062.766863
7255,2455.725417
7256,2498.581867
7257,1505.817732
7258,671.5254823
7259,55.14073488
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,9.88284528
7275,403.2801234
7276,967.4797532
7277,1638.312513
7278,2180.991554
7279,3609.15506
7280,4061.895592
7281,2556.008587
7282,714.4281144
7283,34.65923076
7284,0
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,21.63604212
7299,885.4151922
7300,2639.828046
7301,5046.185418
7302,6595.829412
7303,6422.117625
7304,5335.212461
7305,3538.150973
7306,1311.139534
7307,83.56546044
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,11.7762876
7323,550.0911755
7324,1597.718957
7325,2733.183989
7326,3119.169133
7327,2782.1364
7328,2952.384574
7329,2479.624353
7330,1062.890774
7331,45.74279556
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,7.11195408
7347,569.0717802
7348,1843.935731
7349,3625.064594
7350,5606.18253
7351,6610.722953
7352,6023.109292
7353,4275.623666
7354,1788.033001
7355,75.622239
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,8.15103828
7371,527.7855013
7372,1346.468397
7373,2238.025731
7374,2572.957205
7375,2584.387131
7376,2604.222094
7377,2080.315841
7378,933.0745208
7379,42.32536308
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,4.64124276
7395,590.3383702
7396,1907.158231
7397,3375.776749
7398,4284.744516
7399,4760.04472
7400,4087.272337
7401,2642.945299
7402,1056.425361
7403,42.81026904
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,1.59326244
7419,329.9669604
7420,980.5260326
7421,1267.613452
7422,1341.780973
7423,1302.134138
7424,1114.844984
7425,752.5509592
7426,294.499553
7427,7.89703992
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0.78508584
7443,255.0836257
7444,918.0424361
7445,2633.732086
7446,4262.415751
7447,3930.139715
7448,2341.633972
7449,845.9069018
7450,322.5086449
7451,11.86865064
7452,0
7453,0
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0.20781684
7467,168.470185
7468,534.1123696
7469,892.5733278
7470,1157.008711
7471,1076.237233
7472,730.0605589
7473,486.5915855
7474,220.4013042
7475,6.37304976
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0.18472608
7491,270.8084333
7492,1061.205148
7493,1909.975304
7494,2710.924496
7495,2947.235334
7496,2407.350275
7497,1610.349602
7498,515.2703094
7499,9.3517578
7500,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0.02309076
7515,200.2661615
7516,805.2209827
7517,1136.2963
7518,1075.821599
7519,1175.342775
7520,1529.76285
7521,1467.233072
7522,638.8751477
7523,9.28248552
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,113.8605376
7540,404.573206
7541,923.7689446
7542,2096.109921
7543,3035.442037
7544,4512.41941
7545,2886.64518
7546,766.0821445
7547,9.65193768
7548,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,370.2141551
7564,1328.342151
7565,2588.612741
7566,3257.528967
7567,3443.54813
7568,2777.125705
7569,1412.900514
7570,513.3306856
7571,3.2327064
7572,0
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,273.9487766
7588,1364.77937
7589,2560.488195
7590,3191.37394
7591,2850.946865
7592,2139.820729
7593,1335.246288
7594,445.9056664
7595,3.20961564
7596,0
7597,0
7598,0
7599,0
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,304.313126
7612,1180.630559
7613,1965.993488
7614,2552.083158
7615,2962.452145
7616,4846.588889
7617,3293.412008
7618,1093.393668
7619,4.80287808
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,414.1327806
7636,1602.129292
7637,2669.245674
7638,3137.110654
7639,4424.766885
7640,3967.939289
7641,3011.681645
7642,941.525739
7643,2.86325424
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,341.165979
7660,1279.043378
7661,3086.195528
7662,4771.567009
7663,5478.051902
7664,4655.281942
7665,2919.918965
7666,946.72116
7667,1.8472608
7668,0
7669,0
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,479.13327
7684,2161.318227
7685,3194.029377
7686,4593.444887
7687,4878.754317
7688,4348.913738
7689,2644.861832
7690,726.2274928
7691,0.85435812
7692,0
7693,0
7694,0
7695,0
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,169.9710844
7708,917.188078
7709,2153.744457
7710,3961.335332
7711,5322.235454
7712,4833.334792
7713,3123.995102
7714,950.277137
7715,0.62345052
7716,0
7717,0
7718,0
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,255.2914426
7732,983.7356483
7733,1833.544889
7734,2417.83348
7735,2442.402048
7736,2778.857512
7737,1888.154536
7738,494.6733515
7739,0.20781684
7740,0
7741,0
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,123.5586568
7756,654.6692275
7757,1322.592551
7758,1845.251904
7759,2496.734607
7760,2517.331564
7761,1631.269831
7762,426.3939742
7763,0.04618152
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,174.2197842
7780,1255.467712
7781,2140.351817
7782,2865.124592
7783,3550.643074
7784,3281.658811
7785,1698.764122
7786,423.7616275
7787,0
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,393.9745471
7804,1822.900048
7805,3861.213796
7806,4908.541398
7807,5210.822537
7808,4335.659642
7809,1828.234014
7810,333.6845728
7811,0
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,492.410457
7828,2379.456636
7829,3956.417
7830,4291.163748
7831,3631.045101
7832,2219.830213
